geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
NSW,Overall,2022,,,,,,,,8.542528,
NSW,Overall,2023,,,,,,,,8.671694,
NSW,Overall,2024,,,,,,,,8.797483,
NSW,Overall,2025,,,,,,,,8.919389,
NSW,Overall,2026,,,,,,,,9.038063,
NSW,Overall,2027,,,,,,,,9.152348,
NSW,Overall,2028,,,,,,,,9.265948,
NSW,Overall,2029,,,,,,,,9.378639,
NSW,Overall,2030,,,,,,,,9.490274,
NSW,Overall,2031,,,,,,,,9.600745,
NSW,Overall,2032,,,,,,,,9.709902,
NSW,Overall,2033,,,,,,,,9.817706,
NSW,Overall,2034,,,,,,,,9.924172,
NSW,Overall,2035,,,,,,,,10.029352,
NSW,Overall,2036,,,,,,,,10.133334,
NSW,Overall,2037,,,,,,,,10.236245,
NSW,Overall,2038,,,,,,,,10.338213,
NSW,Overall,2039,,,,,,,,10.439335,
NSW,Overall,2040,,,,,,,,10.539716,
NSW,Overall,2041,,,,,,,,10.639457,
NSW,Overall,2042,,,,,,,,10.738637,
NSW,Overall,2043,,,,,,,,10.837343,
NSW,Overall,2044,,,,,,,,10.935629,
NSW,Overall,2045,,,,,,,,11.033558,
NSW,Overall,2046,,,,,,,,11.131195,
NSW,Overall,2047,,,,,,,,11.228604,
NSW,Overall,2048,,,,,,,,11.325872,
NSW,Overall,2049,,,,,,,,11.423064,
NSW,Overall,2050,,,,,,,,11.520244,
NSW,Residential,2005,,,,,17.471,,,,
NSW,Residential,2006,,,,,17.876629387626263,,,,
NSW,Residential,2007,,,,,18.05230922486809,,,,
NSW,Residential,2008,,,,,18.108692327603585,,,,
NSW,Residential,2009,,,,,17.79269,,,,
NSW,Residential,2010,,,,,18.10013,,,,
NSW,Residential,2011,,,,,18.455650000000002,,,,
NSW,Residential,2012,,,,,18.253580000000003,,,,
NSW,Residential,2013,,,,,18.293380000000003,,,,
NSW,Residential,2014,,,,,18.489459999999998,,,,
NSW,Residential,2015,,,,,19.44603,,,,
NSW,Residential,2016,,,,,18.44043,,,,
NSW,Residential,2017,,,,,18.922099999999997,,,,
NSW,Residential,2018,,,,,19.489,,,,
NSW,Residential,2019,,,,,,,,,
NSW,Residential,2020,,,,,,,,,
NSW,Residential,2021,,,,,,,,,
NSW,Residential,2022,,,,,,,,,
NSW,Residential,2023,,,,,,,,,
NSW,Residential,2024,,,,,,,,,
NSW,Residential,2025,,,,,,,,,
NSW,Residential,2026,,,,,,,,,
NSW,Residential,2027,,,,,,,,,
NSW,Residential,2028,,,,,,,,,
NSW,Residential,2029,,,,,,,,,
NSW,Residential,2030,,,,,,,,,
NSW,Residential,2031,,,,,,,,,
NSW,Residential,2032,,,,,,,,,
NSW,Residential,2033,,,,,,,,,
NSW,Residential,2034,,,,,,,,,
NSW,Residential,2035,,,,,,,,,
NSW,Residential,2036,,,,,,,,,
NSW,Residential,2037,,,,,,,,,
NSW,Residential,2038,,,,,,,,,
NSW,Residential,2039,,,,,,,,,
NSW,Residential,2040,,,,,,,,,
NSW,Residential,2041,,,,,,,,,
NSW,Residential,2042,,,,,,,,,
NSW,Residential,2043,,,,,,,,,
NSW,Residential,2044,,,,,,,,,
NSW,Residential,2045,,,,,,,,,
NSW,Residential,2046,,,,,,,,,
NSW,Residential,2047,,,,,,,,,
NSW,Residential,2048,,,,,,,,,
NSW,Residential,2049,,,,,,,,,
NSW,Residential,2050,,,,,,,,,
NSW,Services,2005,,,,,3.556,,,,
NSW,Services,2006,,,,,1.7162290041848052,,,,
NSW,Services,2007,,,,,2.2669886235963825,,,,
NSW,Services,2008,,,,,4.788312861285982,,,,
NSW,Services,2009,,,,0.014531795533359839,4.2029,289.22096999999997,,,
NSW,Services,2010,,,,0.015352368660108,4.610390000000001,300.3048,,,
NSW,Services,2011,,,,0.015198080207090882,4.69874,309.16668,,,
NSW,Services,2012,,,,0.014669784118093186,4.6629700000000005,317.86220999999995,,,
NSW,Services,2013,,,,0.01581275785450069,5.06472,320.29327500000005,,,
NSW,Services,2014,,,,0.0166500606929888,5.46731,328.36577,,,
NSW,Services,2015,,,,0.015857506892418362,5.35167,337.484955,,,
NSW,Services,2016,,,,0.01451925088878351,5.074439999999999,349.49737,,,
NSW,Services,2017,,,,0.014620701061594047,5.24387,358.66064,,,
NSW,Services,2018,,,,0.021389365364227596,7.863,367.61259,,,
NSW,Services,2019,,,,,,,,,
NSW,Services,2020,,,,,,,,,
NSW,Services,2021,,,,,,,,,
NSW,Services,2022,,,,,,,,,
NSW,Services,2023,,,,,,,,,
NSW,Services,2024,,,,,,,,,
NSW,Services,2025,,,,,,,,,
NSW,Services,2026,,,,,,,,,
NSW,Services,2027,,,,,,,,,
NSW,Services,2028,,,,,,,,,
NSW,Services,2029,,,,,,,,,
NSW,Services,2030,,,,,,,,,
NSW,Services,2031,,,,,,,,,
NSW,Services,2032,,,,,,,,,
NSW,Services,2033,,,,,,,,,
NSW,Services,2034,,,,,,,,,
NSW,Services,2035,,,,,,,,,
NSW,Services,2036,,,,,,,,,
NSW,Services,2037,,,,,,,,,
NSW,Services,2038,,,,,,,,,
NSW,Services,2039,,,,,,,,,
NSW,Services,2040,,,,,,,,,
NSW,Services,2041,,,,,,,,,
NSW,Services,2042,,,,,,,,,
NSW,Services,2043,,,,,,,,,
NSW,Services,2044,,,,,,,,,
NSW,Services,2045,,,,,,,,,
NSW,Services,2046,,,,,,,,,
NSW,Services,2047,,,,,,,,,
NSW,Services,2048,,,,,,,,,
NSW,Services,2049,,,,,,,,,
NSW,Services,2050,,,,,,,,,
NT,Agriculture & Forestry,2005,,,,,2.64886,,,,
NT,Agriculture & Forestry,2006,,,,,2.6998,,,,
NT,Agriculture & Forestry,2007,,,,,2.86668,,,,
NT,Agriculture & Forestry,2008,,,,,3.05687,,,,
NT,Agriculture & Forestry,2009,,,,20.89892407407953,2.52373,0.476625,,,
NT,Agriculture & Forestry,2010,,,,17.808235688657643,3.09197,0.4926,,,
NT,Agriculture & Forestry,2011,,,,16.32313437693275,3.26735,0.46399999999999997,,,
NT,Agriculture & Forestry,2012,,,,14.21290272188085,3.29724,0.43490999999999996,,,
NT,Agriculture & Forestry,2013,,,,15.75188283512496,3.3069,0.46176000000000006,,,
NT,Agriculture & Forestry,2014,,,,12.407844757502266,3.25125,0.581515,,,
NT,Agriculture & Forestry,2015,,,,11.329399072526925,3.1778299999999997,0.6671450000000001,,,
NT,Agriculture & Forestry,2016,,,,11.080988479878599,3.36325,0.72027,,,
NT,Agriculture & Forestry,2017,,,,11.892576980256564,3.29295,0.741,,,
NT,Agriculture & Forestry,2018,,,,10.267186997317422,3.1918200000000003,0.72012,,,
NT,Agriculture & Forestry,2019,,,,,,,,,
NT,Agriculture & Forestry,2020,,,,,,,,,
NT,Agriculture & Forestry,2021,,,,,,,,,
NT,Agriculture & Forestry,2022,,,,,,,,,
NT,Agriculture & Forestry,2023,,,,,,,,,
NT,Agriculture & Forestry,2024,,,,,,,,,
NT,Agriculture & Forestry,2025,,,,,,,,,
NT,Agriculture & Forestry,2026,,,,,,,,,
NT,Agriculture & Forestry,2027,,,,,,,,,
